word,tfidf,tf
bpf setsockopt,1.4388969035291592,1.3346850638661854
socket socket setsockopt connect,1.4388969035291592,1.3346850638661854
connect bpf bpf setsockopt,1.4388969035291592,1.3346850638661854
socket setsockopt sendmsg,1.4295410969561169,1.2247448713915892
openat openat,1.4283945606246697,1.488033871712585
mmap perf_event_open,1.423619593437977,1.5420621845374276
sendmsg recvmsg,1.415795760295015,1.484669402408864
socket ioctl bind,1.4152629635487766,1.3407345691549555
ioctl syz_kvm_setup_cpu,1.3903317300811129,1.2929978328059364
syz_io_uring_setup syz_io_uring_setup,1.3867419100119487,1.4082482904638631
ioctl openat ioctl ioctl,1.3839634164130001,1.1078292625410158
setsockopt sendmmsg,1.383314643368156,1.4433756729740645
syz_open_dev ioctl syz_open_dev,1.3644010146559418,1.260497721803016
socket setsockopt listen,1.3441691595397502,1.1547005383792517
socket setsockopt syz_emit_ethernet,1.3441691595397502,1.1547005383792517
mmap socketpair,1.3358693248286349,1.393846850117352
syz_usb_connect_ath9k syz_usb_ep_write,1.3340726504591958,1.3535533905932737
setsockopt ioctl,1.3328205707491738,1.5270646567173731
bind sendto,1.3257108458571119,1.4669270000849237
bind setsockopt setsockopt,1.3197702712438868,1.2135406910086406
socket bind setsockopt setsockopt,1.3197702712438868,1.2135406910086406
bind accept4,1.3166252961495641,1.4207936311529292
socket bind accept4,1.3166252961495641,1.4207936311529292
syz_usb_control_io syz_usb_control_io,1.3140384918858707,1.3049571442986247
syz_io_uring_submit io_uring_enter,1.3120715805304695,1.4385050488558724
socket socket ioctl bind,1.309871513616058,1.1978774262978127
ioctl ioctl write,1.2917017794008008,1.2
socket writev,1.281680205552978,1.1547005383792517
mmap socket writev,1.281680205552978,1.1547005383792517
syz_open_procfs sendfile,1.2809396685277434,1.2886751345948129
socket socket bind,1.2788182331214912,1.241167472107521
sendmsg ioctl,1.2770062921870478,1.3003333843046243
open write,1.274469982986484,1.3441880064692078
socket getsockopt,1.246916483526602,1.2213008200490048
socket syz_open_dev,1.2443971316880256,1.1825741858350554
setsockopt socket,1.24093516366086,1.3632092408889176
sendmsg setsockopt,1.2359932558634892,1.2955096493981348
dup ioctl,1.223826609556255,1.3331138468776906
syz_genetlink_get_family_id ioctl sendmsg,1.223691929706585,1.199358737117772
socket syz_genetlink_get_family_id ioctl sendmsg,1.223691929706585,1.199358737117772
socket syz_genetlink_get_family_id ioctl,1.223691929706585,1.199358737117772
syz_genetlink_get_family_id ioctl,1.223691929706585,1.199358737117772
socket socket socket,1.2204719706356675,1.1124127537228894
ioctl syz_kvm_setup_cpu ioctl,1.2195106666959852,1.1189201768502381
