word,tfidf,tf
socket sendto,1.0040858483269701,1.0542740630013943
socket socket setsockopt ioctl,1.0031802214672902,0.9106836025229592
socket setsockopt ioctl,1.0031802214672902,0.9106836025229592
mmap socket getsockopt,1.0031023492187008,0.8660254037844388
mmap mbind,1.0,1.0
syz_usb_connect syz_usb_ep_write,1.0,1.0
openat symlinkat,1.0,1.0
syz_mount_image getdents64,1.0,1.0
syz_mount_image open_by_handle_at,1.0,1.0
mmap mount,1.0,1.0
syz_mount_image lsetxattr,1.0,1.0
syz_mount_image execve,1.0,1.0
syz_mount_image mkdir,1.0,1.0
syz_mount_image fchown,1.0,1.0
syz_mount_image chown,1.0,1.0
syz_mount_image rmdir,1.0,1.0
getsockopt add_key,1.0,1.0
syz_init_net_socket sendmmsg,1.0,1.0
mbind set_mempolicy_home_node,1.0,1.0
mbind get_mempolicy,1.0,1.0
getsockopt mremap,1.0,1.0
syz_mount_image syz_clone,1.0,1.0
setrlimit syz_io_uring_setup,1.0,1.0
syz_io_uring_setup unshare,1.0,1.0
gettid capset,1.0,1.0
creat ioctl,1.0,1.0
madvise mbind,1.0,1.0
socketpair sendmmsg,1.0,1.0
syz_mount_image rename,1.0,1.0
mkdir syz_fuseblk_mount,1.0,1.0
syz_usb_connect_ath9k syz_usb_ep_write,1.0,1.0
setsockopt setsockopt bind,0.9982465098245619,1.0141443419532608
socket ioctl socket ioctl,0.9979178191957356,0.7071067811865475
getsockopt ioctl,0.9958223858490616,1.0609449469421952
socket socket syz_genetlink_get_family_id,0.9957250809510744,0.8556489031712802
socket syz_io_uring_submit,0.9905327892745674,1.0655901318390693
mkdir openat,0.9734960217737844,1.0330657729903276
syz_emit_ethernet socket setsockopt,0.9734137765747635,0.8355491589367869
setsockopt setsockopt setsockopt,0.9725729710344773,0.8538717686592189
socket socketpair,0.9712278693449764,1.0327940083501737
syz_io_uring_setup syz_io_uring_setup,0.9699656813098674,1.0119772511915701
write mount,0.9629009970407861,0.9854084788071157
sendmsg socket syz_genetlink_get_family_id,0.9563168393980372,0.8356483077352256
bind connect sendto,0.9479382595690566,0.8164965809277261
socket bind connect sendto,0.9479382595690566,0.8164965809277261
openat ioctl write,0.9439372657569892,0.7569555712164008
sendto sendto,0.9432829670384801,0.9593529800341268
