word,tfidf,tf
ioctl socket socket,1.1153639852987318,1.2270379501138244
socket connect sendmmsg sendmmsg,1.1133746831311215,1.037485986132789
connect sendmmsg sendmmsg,1.1133746831311215,1.037485986132789
sendmmsg sendmmsg,1.1133746831311215,1.037485986132789
socket syz_io_uring_submit,1.1102498744582623,1.1605678168093436
mkdir perf_event_open,1.1019857316100043,1.1547005383792517
epoll_create epoll_ctl,1.0882228630427968,1.1688824922701202
socket bind bind,1.084317189838927,0.9855985596534889
sendmsg openat ioctl,1.0776395923060105,0.9726703428163321
write mount,1.0679367488586546,1.1955017744287046
syz_init_net_socket bind,1.0635554219325312,1.1238843188785697
write openat,1.0574131718693651,1.0916375838700685
setsockopt socket setsockopt,1.0548323072483763,0.9464820137929515
bind connect,1.0515393837949858,1.159037735674044
mkdir mount,1.049889164683551,1.2306268427755833
syz_mount_image openat,1.044731489836363,1.0803863313313637
open ioctl,1.0382656136846857,1.0964841762939477
mmap openat ioctl,1.0343784008845127,0.9235198125059099
socket socket socket sendmsg,1.020106500125489,0.867283638233916
openat io_setup,1.005174952718834,0.9855985596534889
openat io_setup io_submit,1.005174952718834,0.9855985596534889
syz_open_dev fcntl ioctl,1.0033044715277786,0.9855985596534889
syz_open_dev fcntl,1.0033044715277786,0.9855985596534889
open mount,1.001582527728029,1.0414155086556542
syz_mount_image mknod,1.0,1.0
syz_mount_image quotactl,1.0,1.0
syz_mount_image open_by_handle_at,1.0,1.0
syz_mount_image newfstatat,1.0,1.0
syz_clone perf_event_open,1.0,1.0
syz_emit_vhci syz_emit_vhci,1.0,1.0
openat perf_event_open,1.0,1.0
fsopen fsconfig,1.0,1.0
creat fallocate,1.0,1.0
openat preadv,1.0,1.0
socketpair sendmsg,1.0,1.0
unshare syz_io_uring_setup,1.0,1.0
syz_open_dev read,1.0,1.0
perf_event_open syz_emit_ethernet,1.0,1.0
ioctl getsockopt,0.9942770272981276,1.1042313048552477
setsockopt setsockopt sendto,0.9761204322999415,1.0055321282905814
write ioctl,0.9728601048830767,1.1212446992215748
socketpair socket bpf,0.9722581358380916,0.855461885963821
socketpair socket bpf bpf,0.9722581358380916,0.855461885963821
socket bpf bpf,0.9722581358380916,0.855461885963821
socketpair recvmsg sendmsg,0.9722359898147551,0.9855985596534889
socketpair recvmsg,0.9722359898147551,0.9855985596534889
recvmsg sendmsg,0.9722359898147551,0.9855985596534889
openat ioctl openat ioctl,0.9697888087936047,0.7071067811865475
getsockopt socket,0.9646601040877644,1.0658540140129977
socket sendmsg openat ioctl,0.9601064024516615,0.8164965809277261
socket sendmsg openat,0.9601064024516615,0.8164965809277261
openat mount,0.9490437933182483,1.096245700373383
socket setsockopt connect setsockopt,0.9438102557068186,0.9317742038017245
setsockopt accept,0.9409063505825956,1.056049911515346
